block_id,day,corridor_id,subsection_id,work_area_id,from_station,to_station,start_time,end_time,available,block_type,availability_source,derived_safe_window,safety_buffer_minutes
B-00527,Saturday,C02,C02-S04,C02-WA04,ST02,ST03,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00528,Saturday,C02,C02-S04,C02-WA04,ST02,ST03,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00529,Saturday,C03,C03-S01,C03-WA01,ST03,ST04,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00530,Saturday,C03,C03-S01,C03-WA01,ST03,ST04,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00531,Saturday,C03,C03-S01,C03-WA01,ST03,ST04,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00532,Saturday,C03,C03-S01,C03-WA01,ST03,ST04,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00533,Saturday,C03,C03-S01,C03-WA01,ST03,ST04,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00534,Saturday,C03,C03-S01,C03-WA01,ST03,ST04,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00535,Saturday,C03,C03-S02,C03-WA02,ST03,ST04,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00536,Saturday,C03,C03-S02,C03-WA02,ST03,ST04,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00537,Saturday,C03,C03-S02,C03-WA02,ST03,ST04,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00538,Saturday,C03,C03-S02,C03-WA02,ST03,ST04,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00539,Saturday,C03,C03-S02,C03-WA02,ST03,ST04,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00540,Saturday,C03,C03-S02,C03-WA02,ST03,ST04,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00541,Saturday,C03,C03-S03,C03-WA03,ST03,ST04,00:30,03:15,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00542,Saturday,C03,C03-S03,C03-WA03,ST03,ST04,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00543,Saturday,C03,C03-S03,C03-WA03,ST03,ST04,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00544,Saturday,C03,C03-S03,C03-WA03,ST03,ST04,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00545,Saturday,C03,C03-S03,C03-WA03,ST03,ST04,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00546,Saturday,C03,C03-S03,C03-WA03,ST03,ST04,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00547,Saturday,C03,C03-S04,C03-WA04,ST03,ST04,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00548,Saturday,C03,C03-S04,C03-WA04,ST03,ST04,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00549,Saturday,C03,C03-S04,C03-WA04,ST03,ST04,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00550,Saturday,C03,C03-S04,C03-WA04,ST03,ST04,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00551,Saturday,C03,C03-S04,C03-WA04,ST03,ST04,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00552,Saturday,C03,C03-S04,C03-WA04,ST03,ST04,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00553,Saturday,C04,C04-S01,C04-WA01,ST04,ST05,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00554,Saturday,C04,C04-S01,C04-WA01,ST04,ST05,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00555,Saturday,C04,C04-S01,C04-WA01,ST04,ST05,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00556,Saturday,C04,C04-S01,C04-WA01,ST04,ST05,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00557,Saturday,C04,C04-S01,C04-WA01,ST04,ST05,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00558,Saturday,C04,C04-S01,C04-WA01,ST04,ST05,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00559,Saturday,C04,C04-S02,C04-WA02,ST04,ST05,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00560,Saturday,C04,C04-S02,C04-WA02,ST04,ST05,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00561,Saturday,C04,C04-S02,C04-WA02,ST04,ST05,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00562,Saturday,C04,C04-S02,C04-WA02,ST04,ST05,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00563,Saturday,C04,C04-S02,C04-WA02,ST04,ST05,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00564,Saturday,C04,C04-S02,C04-WA02,ST04,ST05,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00565,Saturday,C04,C04-S03,C04-WA03,ST04,ST05,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00566,Saturday,C04,C04-S03,C04-WA03,ST04,ST05,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00567,Saturday,C04,C04-S03,C04-WA03,ST04,ST05,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00568,Saturday,C04,C04-S03,C04-WA03,ST04,ST05,10:30,13:15,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00569,Saturday,C04,C04-S03,C04-WA03,ST04,ST05,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00570,Saturday,C04,C04-S03,C04-WA03,ST04,ST05,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00571,Saturday,C04,C04-S04,C04-WA04,ST04,ST05,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00572,Saturday,C04,C04-S04,C04-WA04,ST04,ST05,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00573,Saturday,C04,C04-S04,C04-WA04,ST04,ST05,02:00,04:45,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00574,Saturday,C04,C04-S04,C04-WA04,ST04,ST05,10:30,13:15,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00575,Saturday,C04,C04-S04,C04-WA04,ST04,ST05,13:30,16:30,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00576,Saturday,C04,C04-S04,C04-WA04,ST04,ST05,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00577,Sunday,C01,C01-S01,C01-WA01,ST01,ST02,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00578,Sunday,C01,C01-S01,C01-WA01,ST01,ST02,10:00,14:30,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00579,Sunday,C01,C01-S01,C01-WA01,ST01,ST02,22:30,03:00,0,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00580,Sunday,C01,C01-S02,C01-WA02,ST01,ST02,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00581,Sunday,C01,C01-S02,C01-WA02,ST01,ST02,10:00,14:30,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00582,Sunday,C01,C01-S02,C01-WA02,ST01,ST02,22:30,03:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00583,Sunday,C01,C01-S03,C01-WA03,ST01,ST02,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00584,Sunday,C01,C01-S03,C01-WA03,ST01,ST02,10:00,14:30,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00585,Sunday,C01,C01-S03,C01-WA03,ST01,ST02,22:30,03:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00586,Sunday,C01,C01-S04,C01-WA04,ST01,ST02,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00587,Sunday,C01,C01-S04,C01-WA04,ST01,ST02,10:00,14:30,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00588,Sunday,C01,C01-S04,C01-WA04,ST01,ST02,22:30,03:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00589,Sunday,C02,C02-S01,C02-WA01,ST02,ST03,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00590,Sunday,C02,C02-S01,C02-WA01,ST02,ST03,10:00,14:30,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00591,Sunday,C02,C02-S01,C02-WA01,ST02,ST03,22:30,03:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00592,Sunday,C02,C02-S02,C02-WA02,ST02,ST03,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00593,Sunday,C02,C02-S02,C02-WA02,ST02,ST03,10:00,14:30,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00594,Sunday,C02,C02-S02,C02-WA02,ST02,ST03,22:30,03:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00595,Sunday,C02,C02-S03,C02-WA03,ST02,ST03,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00596,Sunday,C02,C02-S03,C02-WA03,ST02,ST03,10:00,14:30,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00597,Sunday,C02,C02-S03,C02-WA03,ST02,ST03,22:30,03:00,0,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00598,Sunday,C02,C02-S04,C02-WA04,ST02,ST03,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00599,Sunday,C02,C02-S04,C02-WA04,ST02,ST03,10:00,14:30,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00600,Sunday,C02,C02-S04,C02-WA04,ST02,ST03,22:30,03:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00601,Sunday,C03,C03-S01,C03-WA01,ST03,ST04,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00602,Sunday,C03,C03-S01,C03-WA01,ST03,ST04,10:00,14:30,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00603,Sunday,C03,C03-S01,C03-WA01,ST03,ST04,22:30,03:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00604,Sunday,C03,C03-S02,C03-WA02,ST03,ST04,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00605,Sunday,C03,C03-S02,C03-WA02,ST03,ST04,10:00,14:30,0,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00606,Sunday,C03,C03-S02,C03-WA02,ST03,ST04,22:30,03:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00607,Sunday,C03,C03-S03,C03-WA03,ST03,ST04,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00608,Sunday,C03,C03-S03,C03-WA03,ST03,ST04,10:00,14:30,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00609,Sunday,C03,C03-S03,C03-WA03,ST03,ST04,22:30,03:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00610,Sunday,C03,C03-S04,C03-WA04,ST03,ST04,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00611,Sunday,C03,C03-S04,C03-WA04,ST03,ST04,10:00,14:30,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00612,Sunday,C03,C03-S04,C03-WA04,ST03,ST04,22:30,03:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00613,Sunday,C04,C04-S01,C04-WA01,ST04,ST05,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00614,Sunday,C04,C04-S01,C04-WA01,ST04,ST05,10:00,14:30,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00615,Sunday,C04,C04-S01,C04-WA01,ST04,ST05,22:30,03:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00616,Sunday,C04,C04-S02,C04-WA02,ST04,ST05,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00617,Sunday,C04,C04-S02,C04-WA02,ST04,ST05,10:00,14:30,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00618,Sunday,C04,C04-S02,C04-WA02,ST04,ST05,22:30,03:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00619,Sunday,C04,C04-S03,C04-WA03,ST04,ST05,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00620,Sunday,C04,C04-S03,C04-WA03,ST04,ST05,10:00,14:30,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00621,Sunday,C04,C04-S03,C04-WA03,ST04,ST05,22:30,03:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00622,Sunday,C04,C04-S04,C04-WA04,ST04,ST05,01:00,05:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00623,Sunday,C04,C04-S04,C04-WA04,ST04,ST05,10:00,14:30,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00624,Sunday,C04,C04-S04,C04-WA04,ST04,ST05,22:30,03:00,1,EXTENDED_PLANNED_BLOCK,PLANNED_BLOCK_WINDOW,False,15
