corridor_id,date,start_time,end_time,expected_goods_trains,forecast_confidence
C06,2026-09-21,22:00,00:00,1,0.91
C07,2026-09-21,00:00,02:00,5,0.93
C07,2026-09-21,02:00,04:00,3,0.97
C07,2026-09-21,04:00,06:00,3,0.9
C07,2026-09-21,06:00,08:00,3,0.83
C07,2026-09-21,08:00,10:00,6,0.9
C07,2026-09-21,10:00,12:00,0,0.76
C07,2026-09-21,12:00,14:00,0,0.82
C07,2026-09-21,14:00,16:00,3,0.96
C07,2026-09-21,16:00,18:00,2,0.86
C07,2026-09-21,18:00,20:00,6,0.74
C07,2026-09-21,20:00,22:00,2,0.96
C07,2026-09-21,22:00,00:00,4,0.85
C08,2026-09-21,00:00,02:00,1,0.95
C08,2026-09-21,02:00,04:00,0,0.78
C08,2026-09-21,04:00,06:00,3,0.88
C08,2026-09-21,06:00,08:00,3,0.82
C08,2026-09-21,08:00,10:00,6,0.83
C08,2026-09-21,10:00,12:00,2,0.8
C08,2026-09-21,12:00,14:00,3,0.8
C08,2026-09-21,14:00,16:00,3,0.89
C08,2026-09-21,16:00,18:00,2,0.89
C08,2026-09-21,18:00,20:00,4,0.82
C08,2026-09-21,20:00,22:00,4,0.97
C08,2026-09-21,22:00,00:00,0,0.92
C09,2026-09-21,00:00,02:00,2,0.85
C09,2026-09-21,02:00,04:00,3,0.74
C09,2026-09-21,04:00,06:00,2,0.8
C09,2026-09-21,06:00,08:00,1,0.81
C09,2026-09-21,08:00,10:00,5,0.87
C09,2026-09-21,10:00,12:00,3,0.95
C09,2026-09-21,12:00,14:00,1,0.9
C09,2026-09-21,14:00,16:00,1,0.81
C09,2026-09-21,16:00,18:00,1,0.76
C09,2026-09-21,18:00,20:00,6,0.9
C09,2026-09-21,20:00,22:00,0,0.81
C09,2026-09-21,22:00,00:00,2,0.85
C10,2026-09-21,00:00,02:00,3,0.93
C10,2026-09-21,02:00,04:00,1,0.91
C10,2026-09-21,04:00,06:00,1,0.86
C10,2026-09-21,06:00,08:00,2,0.87
C10,2026-09-21,08:00,10:00,3,0.74
C10,2026-09-21,10:00,12:00,2,0.74
C10,2026-09-21,12:00,14:00,1,0.93
C10,2026-09-21,14:00,16:00,3,0.76
C10,2026-09-21,16:00,18:00,4,0.75
C10,2026-09-21,18:00,20:00,5,0.93
C10,2026-09-21,20:00,22:00,5,0.91
C10,2026-09-21,22:00,00:00,4,0.8
C11,2026-09-21,00:00,02:00,4,0.88
C11,2026-09-21,02:00,04:00,1,0.76
C11,2026-09-21,04:00,06:00,1,0.8
C11,2026-09-21,06:00,08:00,5,0.87
C11,2026-09-21,08:00,10:00,5,0.96
C11,2026-09-21,10:00,12:00,1,0.86
C11,2026-09-21,12:00,14:00,2,0.94
C11,2026-09-21,14:00,16:00,0,0.91
C11,2026-09-21,16:00,18:00,0,0.87
C11,2026-09-21,18:00,20:00,6,0.75
C11,2026-09-21,20:00,22:00,1,0.79
C11,2026-09-21,22:00,00:00,3,0.95
C12,2026-09-21,00:00,02:00,1,0.73
C12,2026-09-21,02:00,04:00,2,0.91
C12,2026-09-21,04:00,06:00,1,0.86
C12,2026-09-21,06:00,08:00,4,0.76
C12,2026-09-21,08:00,10:00,6,0.97
C12,2026-09-21,10:00,12:00,4,0.72
C12,2026-09-21,12:00,14:00,5,0.91
C12,2026-09-21,14:00,16:00,2,0.89
C12,2026-09-21,16:00,18:00,1,0.92
C12,2026-09-21,18:00,20:00,6,0.73
C12,2026-09-21,20:00,22:00,4,0.76
C12,2026-09-21,22:00,00:00,3,0.73
C13,2026-09-21,00:00,02:00,1,0.93
C13,2026-09-21,02:00,04:00,0,0.94
C13,2026-09-21,04:00,06:00,1,0.85
C13,2026-09-21,06:00,08:00,3,0.79
C13,2026-09-21,08:00,10:00,3,0.89
C13,2026-09-21,10:00,12:00,1,0.72
C13,2026-09-21,12:00,14:00,2,0.84
C13,2026-09-21,14:00,16:00,0,0.83
C13,2026-09-21,16:00,18:00,3,0.72
C13,2026-09-21,18:00,20:00,2,0.93
C13,2026-09-21,20:00,22:00,3,0.88
C13,2026-09-21,22:00,00:00,3,0.76
C14,2026-09-21,00:00,02:00,3,0.73
C14,2026-09-21,02:00,04:00,1,0.95
C14,2026-09-21,04:00,06:00,2,0.84
C14,2026-09-21,06:00,08:00,3,0.81
C14,2026-09-21,08:00,10:00,1,0.88
C14,2026-09-21,10:00,12:00,3,0.82
C14,2026-09-21,12:00,14:00,1,0.87
C14,2026-09-21,14:00,16:00,1,0.72
C14,2026-09-21,16:00,18:00,0,0.96
C14,2026-09-21,18:00,20:00,7,0.81
C14,2026-09-21,20:00,22:00,5,0.75
C14,2026-09-21,22:00,00:00,0,0.74
C15,2026-09-21,00:00,02:00,2,0.9
C15,2026-09-21,02:00,04:00,5,0.89
C15,2026-09-21,04:00,06:00,1,0.86
C15,2026-09-21,06:00,08:00,3,0.93
C15,2026-09-21,08:00,10:00,5,0.73
C15,2026-09-21,10:00,12:00,2,0.78
C15,2026-09-21,12:00,14:00,1,0.89
C15,2026-09-21,14:00,16:00,7,0.77
C15,2026-09-21,16:00,18:00,1,0.97
C15,2026-09-21,18:00,20:00,2,0.89
C15,2026-09-21,20:00,22:00,4,0.97
C15,2026-09-21,22:00,00:00,1,0.76
C16,2026-09-21,00:00,02:00,2,0.75
C16,2026-09-21,02:00,04:00,3,0.84
C16,2026-09-21,04:00,06:00,1,0.76
C16,2026-09-21,06:00,08:00,8,0.83
C16,2026-09-21,08:00,10:00,7,0.84
C16,2026-09-21,10:00,12:00,3,0.74
C16,2026-09-21,12:00,14:00,3,0.88
C16,2026-09-21,14:00,16:00,3,0.74
C16,2026-09-21,16:00,18:00,4,0.79
C16,2026-09-21,18:00,20:00,2,0.83
C16,2026-09-21,20:00,22:00,6,0.88
C16,2026-09-21,22:00,00:00,5,0.92
C17,2026-09-21,00:00,02:00,2,0.72
C17,2026-09-21,02:00,04:00,0,0.84
C17,2026-09-21,04:00,06:00,1,0.81
C17,2026-09-21,06:00,08:00,8,0.77
C17,2026-09-21,08:00,10:00,4,0.97
C17,2026-09-21,10:00,12:00,3,0.93
C17,2026-09-21,12:00,14:00,1,0.85
C17,2026-09-21,14:00,16:00,2,0.86
C17,2026-09-21,16:00,18:00,1,0.79
C17,2026-09-21,18:00,20:00,4,0.87
C17,2026-09-21,20:00,22:00,3,0.91
C17,2026-09-21,22:00,00:00,3,0.78
C18,2026-09-21,00:00,02:00,0,0.9
C18,2026-09-21,02:00,04:00,1,0.94
C18,2026-09-21,04:00,06:00,2,0.92
C18,2026-09-21,06:00,08:00,3,0.89
C18,2026-09-21,08:00,10:00,5,0.94
C18,2026-09-21,10:00,12:00,4,0.79
C18,2026-09-21,12:00,14:00,1,0.83
C18,2026-09-21,14:00,16:00,0,0.95
C18,2026-09-21,16:00,18:00,0,0.75
C18,2026-09-21,18:00,20:00,4,0.92
C18,2026-09-21,20:00,22:00,5,0.89
C18,2026-09-21,22:00,00:00,7,0.77
C19,2026-09-21,00:00,02:00,2,0.82
C19,2026-09-21,02:00,04:00,0,0.76
C19,2026-09-21,04:00,06:00,2,0.86
C19,2026-09-21,06:00,08:00,9,0.78
C19,2026-09-21,08:00,10:00,5,0.83
C19,2026-09-21,10:00,12:00,1,0.91
C19,2026-09-21,12:00,14:00,2,0.95
C19,2026-09-21,14:00,16:00,1,0.96
C19,2026-09-21,16:00,18:00,0,0.91
C19,2026-09-21,18:00,20:00,5,0.75
C19,2026-09-21,20:00,22:00,4,0.85
C19,2026-09-21,22:00,00:00,0,0.87
C20,2026-09-21,00:00,02:00,2,0.85
C20,2026-09-21,02:00,04:00,2,0.82
C20,2026-09-21,04:00,06:00,1,0.86
C20,2026-09-21,06:00,08:00,8,0.92
C20,2026-09-21,08:00,10:00,2,0.97
C20,2026-09-21,10:00,12:00,3,0.75
C20,2026-09-21,12:00,14:00,0,0.79
C20,2026-09-21,14:00,16:00,3,0.96
C20,2026-09-21,16:00,18:00,2,0.94
C20,2026-09-21,18:00,20:00,3,0.86
C20,2026-09-21,20:00,22:00,3,0.89
C20,2026-09-21,22:00,00:00,0,0.74
C01,2026-09-22,00:00,02:00,3,0.97
C01,2026-09-22,02:00,04:00,3,0.94
C01,2026-09-22,04:00,06:00,0,0.86
C01,2026-09-22,06:00,08:00,1,0.84
C01,2026-09-22,08:00,10:00,6,0.86
C01,2026-09-22,10:00,12:00,1,0.74
C01,2026-09-22,12:00,14:00,4,0.82
C01,2026-09-22,14:00,16:00,2,0.91
C01,2026-09-22,16:00,18:00,2,0.77
C01,2026-09-22,18:00,20:00,4,0.76
C01,2026-09-22,20:00,22:00,3,0.95
C01,2026-09-22,22:00,00:00,4,0.95
C02,2026-09-22,00:00,02:00,0,0.81
C02,2026-09-22,02:00,04:00,4,0.96
C02,2026-09-22,04:00,06:00,2,0.96
C02,2026-09-22,06:00,08:00,5,0.78
C02,2026-09-22,08:00,10:00,0,0.88
C02,2026-09-22,10:00,12:00,3,0.91
C02,2026-09-22,12:00,14:00,6,0.8
C02,2026-09-22,14:00,16:00,2,0.84
C02,2026-09-22,16:00,18:00,3,0.94
C02,2026-09-22,18:00,20:00,6,0.95
C02,2026-09-22,20:00,22:00,6,0.9
C02,2026-09-22,22:00,00:00,1,0.81
C03,2026-09-22,00:00,02:00,1,0.94
C03,2026-09-22,02:00,04:00,1,0.9
C03,2026-09-22,04:00,06:00,1,0.81
C03,2026-09-22,06:00,08:00,4,0.97
C03,2026-09-22,08:00,10:00,4,0.76
C03,2026-09-22,10:00,12:00,1,0.79
C03,2026-09-22,12:00,14:00,3,0.76
C03,2026-09-22,14:00,16:00,2,0.74
C03,2026-09-22,16:00,18:00,2,0.75
C03,2026-09-22,18:00,20:00,8,0.86
C03,2026-09-22,20:00,22:00,5,0.96
C03,2026-09-22,22:00,00:00,0,0.83
C04,2026-09-22,00:00,02:00,0,0.76
C04,2026-09-22,02:00,04:00,3,0.85
C04,2026-09-22,04:00,06:00,2,0.94
C04,2026-09-22,06:00,08:00,3,0.78
C04,2026-09-22,08:00,10:00,3,0.84
C04,2026-09-22,10:00,12:00,1,0.74
C04,2026-09-22,12:00,14:00,4,0.92
C04,2026-09-22,14:00,16:00,1,0.84
C04,2026-09-22,16:00,18:00,5,0.83
C04,2026-09-22,18:00,20:00,4,0.8
C04,2026-09-22,20:00,22:00,9,0.92
C04,2026-09-22,22:00,00:00,1,0.87
C05,2026-09-22,00:00,02:00,3,0.81
C05,2026-09-22,02:00,04:00,1,0.97
C05,2026-09-22,04:00,06:00,2,0.91
C05,2026-09-22,06:00,08:00,9,0.93
C05,2026-09-22,08:00,10:00,2,0.8
C05,2026-09-22,10:00,12:00,3,0.77
C05,2026-09-22,12:00,14:00,3,0.87
C05,2026-09-22,14:00,16:00,4,0.82
C05,2026-09-22,16:00,18:00,2,0.95
C05,2026-09-22,18:00,20:00,4,0.88
C05,2026-09-22,20:00,22:00,4,0.75
C05,2026-09-22,22:00,00:00,2,0.94
C06,2026-09-22,00:00,02:00,1,0.78
C06,2026-09-22,02:00,04:00,2,0.74
C06,2026-09-22,04:00,06:00,3,0.92
C06,2026-09-22,06:00,08:00,1,0.83
C06,2026-09-22,08:00,10:00,2,0.9
C06,2026-09-22,10:00,12:00,0,0.75
C06,2026-09-22,12:00,14:00,1,0.76
C06,2026-09-22,14:00,16:00,5,0.95
C06,2026-09-22,16:00,18:00,2,0.75
C06,2026-09-22,18:00,20:00,5,0.85
C06,2026-09-22,20:00,22:00,4,0.86
C06,2026-09-22,22:00,00:00,4,0.8
C07,2026-09-22,00:00,02:00,3,0.74
C07,2026-09-22,02:00,04:00,3,0.76
C07,2026-09-22,04:00,06:00,0,0.74
C07,2026-09-22,06:00,08:00,7,0.88
C07,2026-09-22,08:00,10:00,1,0.78
C07,2026-09-22,10:00,12:00,1,0.85
C07,2026-09-22,12:00,14:00,1,0.9
C07,2026-09-22,14:00,16:00,3,0.73
C07,2026-09-22,16:00,18:00,5,0.88
C07,2026-09-22,18:00,20:00,4,0.79
C07,2026-09-22,20:00,22:00,7,0.77
C07,2026-09-22,22:00,00:00,1,0.85
C08,2026-09-22,00:00,02:00,1,0.93
C08,2026-09-22,02:00,04:00,2,0.77
C08,2026-09-22,04:00,06:00,2,0.9
C08,2026-09-22,06:00,08:00,5,0.88
C08,2026-09-22,08:00,10:00,3,0.81
C08,2026-09-22,10:00,12:00,2,0.87
C08,2026-09-22,12:00,14:00,1,0.95
C08,2026-09-22,14:00,16:00,2,0.86
C08,2026-09-22,16:00,18:00,1,0.82
C08,2026-09-22,18:00,20:00,4,0.78
C08,2026-09-22,20:00,22:00,5,0.8
C08,2026-09-22,22:00,00:00,2,0.92
C09,2026-09-22,00:00,02:00,1,0.91
C09,2026-09-22,02:00,04:00,1,0.85
C09,2026-09-22,04:00,06:00,1,0.92
C09,2026-09-22,06:00,08:00,2,0.83
C09,2026-09-22,08:00,10:00,2,0.81
C09,2026-09-22,10:00,12:00,6,0.78
C09,2026-09-22,12:00,14:00,2,0.88
C09,2026-09-22,14:00,16:00,2,0.76
C09,2026-09-22,16:00,18:00,1,0.82
C09,2026-09-22,18:00,20:00,4,0.94
C09,2026-09-22,20:00,22:00,7,0.91
C09,2026-09-22,22:00,00:00,0,0.91
C10,2026-09-22,00:00,02:00,0,0.89
C10,2026-09-22,02:00,04:00,2,0.94
C10,2026-09-22,04:00,06:00,0,0.78
C10,2026-09-22,06:00,08:00,2,0.8
C10,2026-09-22,08:00,10:00,3,0.8
C10,2026-09-22,10:00,12:00,4,0.84
C10,2026-09-22,12:00,14:00,0,0.76
C10,2026-09-22,14:00,16:00,1,0.84
C10,2026-09-22,16:00,18:00,1,0.81
C10,2026-09-22,18:00,20:00,2,0.92
C10,2026-09-22,20:00,22:00,2,0.76
C10,2026-09-22,22:00,00:00,3,0.93
C11,2026-09-22,00:00,02:00,1,0.9
C11,2026-09-22,02:00,04:00,1,0.74
C11,2026-09-22,04:00,06:00,1,0.77
C11,2026-09-22,06:00,08:00,3,0.92
C11,2026-09-22,08:00,10:00,6,0.74
C11,2026-09-22,10:00,12:00,1,0.9
C11,2026-09-22,12:00,14:00,2,0.93
C11,2026-09-22,14:00,16:00,1,0.94
C11,2026-09-22,16:00,18:00,4,0.94
C11,2026-09-22,18:00,20:00,3,0.94
C11,2026-09-22,20:00,22:00,5,0.91
C11,2026-09-22,22:00,00:00,2,0.75
C12,2026-09-22,00:00,02:00,3,0.85
C12,2026-09-22,02:00,04:00,1,0.85
C12,2026-09-22,04:00,06:00,0,0.73
C12,2026-09-22,06:00,08:00,4,0.94
C12,2026-09-22,08:00,10:00,3,0.74
C12,2026-09-22,10:00,12:00,3,0.82
C12,2026-09-22,12:00,14:00,2,0.92
C12,2026-09-22,14:00,16:00,0,0.73
C12,2026-09-22,16:00,18:00,3,0.85
C12,2026-09-22,18:00,20:00,8,0.95
C12,2026-09-22,20:00,22:00,2,0.84
C12,2026-09-22,22:00,00:00,2,0.9
C13,2026-09-22,00:00,02:00,2,0.93
C13,2026-09-22,02:00,04:00,2,0.82
C13,2026-09-22,04:00,06:00,1,0.75
C13,2026-09-22,06:00,08:00,6,0.79
C13,2026-09-22,08:00,10:00,2,0.94
C13,2026-09-22,10:00,12:00,4,0.75
C13,2026-09-22,12:00,14:00,1,0.83
C13,2026-09-22,14:00,16:00,1,0.72
C13,2026-09-22,16:00,18:00,2,0.74
C13,2026-09-22,18:00,20:00,4,0.91
C13,2026-09-22,20:00,22:00,5,0.9
C13,2026-09-22,22:00,00:00,0,0.72
C14,2026-09-22,00:00,02:00,4,0.82
C14,2026-09-22,02:00,04:00,1,0.8
C14,2026-09-22,04:00,06:00,0,0.77
C14,2026-09-22,06:00,08:00,4,0.94
C14,2026-09-22,08:00,10:00,3,0.74
C14,2026-09-22,10:00,12:00,0,0.83
C14,2026-09-22,12:00,14:00,1,0.95
C14,2026-09-22,14:00,16:00,2,0.85
C14,2026-09-22,16:00,18:00,3,0.9
C14,2026-09-22,18:00,20:00,2,0.92
C14,2026-09-22,20:00,22:00,3,0.83
C14,2026-09-22,22:00,00:00,1,0.91
C15,2026-09-22,00:00,02:00,2,0.75
C15,2026-09-22,02:00,04:00,2,0.86
C15,2026-09-22,04:00,06:00,4,0.89
C15,2026-09-22,06:00,08:00,3,0.74
C15,2026-09-22,08:00,10:00,4,0.87
C15,2026-09-22,10:00,12:00,4,0.82
C15,2026-09-22,12:00,14:00,5,0.89
C15,2026-09-22,14:00,16:00,2,0.73
C15,2026-09-22,16:00,18:00,0,0.9
C15,2026-09-22,18:00,20:00,3,0.8
C15,2026-09-22,20:00,22:00,7,0.89
C15,2026-09-22,22:00,00:00,4,0.96
C16,2026-09-22,00:00,02:00,3,0.88
C16,2026-09-22,02:00,04:00,2,0.86
C16,2026-09-22,04:00,06:00,1,0.94
C16,2026-09-22,06:00,08:00,3,0.84
C16,2026-09-22,08:00,10:00,5,0.88
C16,2026-09-22,10:00,12:00,1,0.74
C16,2026-09-22,12:00,14:00,5,0.95
C16,2026-09-22,14:00,16:00,2,0.9
C16,2026-09-22,16:00,18:00,2,0.9
C16,2026-09-22,18:00,20:00,5,0.73
C16,2026-09-22,20:00,22:00,5,0.94
C16,2026-09-22,22:00,00:00,1,0.91
C17,2026-09-22,00:00,02:00,2,0.9
C17,2026-09-22,02:00,04:00,3,0.74
C17,2026-09-22,04:00,06:00,0,0.72
C17,2026-09-22,06:00,08:00,3,0.84
C17,2026-09-22,08:00,10:00,1,0.91
C17,2026-09-22,10:00,12:00,3,0.89
C17,2026-09-22,12:00,14:00,4,0.78
C17,2026-09-22,14:00,16:00,1,0.78
C17,2026-09-22,16:00,18:00,2,0.91
C17,2026-09-22,18:00,20:00,4,0.78
C17,2026-09-22,20:00,22:00,3,0.82
C17,2026-09-22,22:00,00:00,2,0.76
C18,2026-09-22,00:00,02:00,1,0.84
C18,2026-09-22,02:00,04:00,3,0.83
C18,2026-09-22,04:00,06:00,2,0.73
C18,2026-09-22,06:00,08:00,3,0.73
C18,2026-09-22,08:00,10:00,10,0.85
C18,2026-09-22,10:00,12:00,1,0.73
C18,2026-09-22,12:00,14:00,1,0.89
C18,2026-09-22,14:00,16:00,4,0.91
C18,2026-09-22,16:00,18:00,1,0.9
C18,2026-09-22,18:00,20:00,6,0.78
C18,2026-09-22,20:00,22:00,4,0.9
C18,2026-09-22,22:00,00:00,1,0.89
C19,2026-09-22,00:00,02:00,3,0.89
C19,2026-09-22,02:00,04:00,1,0.92
C19,2026-09-22,04:00,06:00,2,0.84
C19,2026-09-22,06:00,08:00,2,0.84
C19,2026-09-22,08:00,10:00,10,0.8
C19,2026-09-22,10:00,12:00,1,0.87
C19,2026-09-22,12:00,14:00,3,0.82
C19,2026-09-22,14:00,16:00,4,0.84
C19,2026-09-22,16:00,18:00,3,0.85
C19,2026-09-22,18:00,20:00,2,0.86
C19,2026-09-22,20:00,22:00,2,0.86
C19,2026-09-22,22:00,00:00,1,0.83
C20,2026-09-22,00:00,02:00,4,0.79
C20,2026-09-22,02:00,04:00,2,0.88
C20,2026-09-22,04:00,06:00,2,0.77
C20,2026-09-22,06:00,08:00,4,0.88
C20,2026-09-22,08:00,10:00,2,0.85
C20,2026-09-22,10:00,12:00,2,0.76
C20,2026-09-22,12:00,14:00,2,0.89
C20,2026-09-22,14:00,16:00,4,0.87
C20,2026-09-22,16:00,18:00,2,0.83
C20,2026-09-22,18:00,20:00,2,0.91
C20,2026-09-22,20:00,22:00,6,0.78
C20,2026-09-22,22:00,00:00,3,0.84
C01,2026-09-23,00:00,02:00,2,0.96
C01,2026-09-23,02:00,04:00,3,0.96
C01,2026-09-23,04:00,06:00,4,0.72
C01,2026-09-23,06:00,08:00,3,0.76
C01,2026-09-23,08:00,10:00,4,0.86
C01,2026-09-23,10:00,12:00,3,0.73
C01,2026-09-23,12:00,14:00,0,0.92
C01,2026-09-23,14:00,16:00,2,0.72
C01,2026-09-23,16:00,18:00,3,0.92
C01,2026-09-23,18:00,20:00,2,0.74
C01,2026-09-23,20:00,22:00,4,0.77
C01,2026-09-23,22:00,00:00,0,0.93
C02,2026-09-23,00:00,02:00,2,0.8
C02,2026-09-23,02:00,04:00,2,0.77
C02,2026-09-23,04:00,06:00,4,0.88
C02,2026-09-23,06:00,08:00,3,0.92
C02,2026-09-23,08:00,10:00,5,0.77
C02,2026-09-23,10:00,12:00,0,0.74
C02,2026-09-23,12:00,14:00,2,0.94
C02,2026-09-23,14:00,16:00,3,0.86
C02,2026-09-23,16:00,18:00,1,0.89
C02,2026-09-23,18:00,20:00,4,0.81
C02,2026-09-23,20:00,22:00,8,0.89
C02,2026-09-23,22:00,00:00,3,0.87
C03,2026-09-23,00:00,02:00,0,0.96
C03,2026-09-23,02:00,04:00,1,0.95
C03,2026-09-23,04:00,06:00,1,0.85
C03,2026-09-23,06:00,08:00,3,0.72
C03,2026-09-23,08:00,10:00,3,0.78
C03,2026-09-23,10:00,12:00,2,0.78
C03,2026-09-23,12:00,14:00,2,0.85
C03,2026-09-23,14:00,16:00,5,0.85
C03,2026-09-23,16:00,18:00,1,0.94
C03,2026-09-23,18:00,20:00,3,0.91
C03,2026-09-23,20:00,22:00,6,0.93
C03,2026-09-23,22:00,00:00,2,0.72
C04,2026-09-23,00:00,02:00,3,0.76
C04,2026-09-23,02:00,04:00,2,0.86
C04,2026-09-23,04:00,06:00,1,0.79
C04,2026-09-23,06:00,08:00,2,0.81
C04,2026-09-23,08:00,10:00,7,0.87
C04,2026-09-23,10:00,12:00,2,0.95
C04,2026-09-23,12:00,14:00,3,0.76
C04,2026-09-23,14:00,16:00,1,0.93
C04,2026-09-23,16:00,18:00,2,0.96
C04,2026-09-23,18:00,20:00,2,0.77
C04,2026-09-23,20:00,22:00,5,0.96
C04,2026-09-23,22:00,00:00,0,0.82
C05,2026-09-23,00:00,02:00,3,0.83
C05,2026-09-23,02:00,04:00,1,0.76
C05,2026-09-23,04:00,06:00,2,0.84
C05,2026-09-23,06:00,08:00,4,0.93
C05,2026-09-23,08:00,10:00,4,0.92
C05,2026-09-23,10:00,12:00,2,0.95
C05,2026-09-23,12:00,14:00,4,0.82
C05,2026-09-23,14:00,16:00,0,0.82
C05,2026-09-23,16:00,18:00,3,0.93
C05,2026-09-23,18:00,20:00,2,0.84
C05,2026-09-23,20:00,22:00,5,0.86
C05,2026-09-23,22:00,00:00,5,0.88
C06,2026-09-23,00:00,02:00,4,0.87
C06,2026-09-23,02:00,04:00,4,0.87
C06,2026-09-23,04:00,06:00,3,0.82
C06,2026-09-23,06:00,08:00,2,0.75
C06,2026-09-23,08:00,10:00,3,0.78
C06,2026-09-23,10:00,12:00,3,0.85
C06,2026-09-23,12:00,14:00,1,0.83
C06,2026-09-23,14:00,16:00,3,0.9
C06,2026-09-23,16:00,18:00,3,0.85
C06,2026-09-23,18:00,20:00,2,0.91
C06,2026-09-23,20:00,22:00,4,0.97
C06,2026-09-23,22:00,00:00,4,0.74
C07,2026-09-23,00:00,02:00,2,0.8
C07,2026-09-23,02:00,04:00,1,0.77
C07,2026-09-23,04:00,06:00,3,0.92
C07,2026-09-23,06:00,08:00,6,0.74
C07,2026-09-23,08:00,10:00,5,0.76
C07,2026-09-23,10:00,12:00,1,0.96
C07,2026-09-23,12:00,14:00,3,0.89
C07,2026-09-23,14:00,16:00,2,0.94
C07,2026-09-23,16:00,18:00,2,0.95
C07,2026-09-23,18:00,20:00,5,0.8
C07,2026-09-23,20:00,22:00,4,0.72
C07,2026-09-23,22:00,00:00,1,0.79
C08,2026-09-23,00:00,02:00,5,0.94
C08,2026-09-23,02:00,04:00,1,0.85
C08,2026-09-23,04:00,06:00,0,0.97
C08,2026-09-23,06:00,08:00,0,0.9
C08,2026-09-23,08:00,10:00,1,0.79
C08,2026-09-23,10:00,12:00,2,0.79
C08,2026-09-23,12:00,14:00,4,0.89
C08,2026-09-23,14:00,16:00,3,0.83
C08,2026-09-23,16:00,18:00,3,0.78
C08,2026-09-23,18:00,20:00,2,0.9
C08,2026-09-23,20:00,22:00,7,0.87
C08,2026-09-23,22:00,00:00,2,0.8
C09,2026-09-23,00:00,02:00,2,0.96
C09,2026-09-23,02:00,04:00,1,0.77
C09,2026-09-23,04:00,06:00,2,0.94
C09,2026-09-23,06:00,08:00,3,0.82
C09,2026-09-23,08:00,10:00,2,0.91
C09,2026-09-23,10:00,12:00,1,0.78
C09,2026-09-23,12:00,14:00,1,0.79
C09,2026-09-23,14:00,16:00,1,0.86
C09,2026-09-23,16:00,18:00,4,0.75
C09,2026-09-23,18:00,20:00,4,0.95
C09,2026-09-23,20:00,22:00,3,0.74
C09,2026-09-23,22:00,00:00,2,0.75
C10,2026-09-23,00:00,02:00,3,0.82
C10,2026-09-23,02:00,04:00,1,0.84
C10,2026-09-23,04:00,06:00,1,0.76
C10,2026-09-23,06:00,08:00,4,0.88
C10,2026-09-23,08:00,10:00,3,0.81
C10,2026-09-23,10:00,12:00,3,0.97
C10,2026-09-23,12:00,14:00,3,0.97
C10,2026-09-23,14:00,16:00,1,0.8
C10,2026-09-23,16:00,18:00,2,0.77
C10,2026-09-23,18:00,20:00,6,0.89
C10,2026-09-23,20:00,22:00,2,0.91
C10,2026-09-23,22:00,00:00,2,0.75
C11,2026-09-23,00:00,02:00,0,0.94
C11,2026-09-23,02:00,04:00,0,0.77
C11,2026-09-23,04:00,06:00,2,0.81
C11,2026-09-23,06:00,08:00,4,0.87
C11,2026-09-23,08:00,10:00,1,0.9
C11,2026-09-23,10:00,12:00,2,0.81
C11,2026-09-23,12:00,14:00,1,0.9
C11,2026-09-23,14:00,16:00,2,0.87
C11,2026-09-23,16:00,18:00,3,0.81
C11,2026-09-23,18:00,20:00,5,0.72
C11,2026-09-23,20:00,22:00,7,0.93
C11,2026-09-23,22:00,00:00,3,0.96
C12,2026-09-23,00:00,02:00,2,0.93
C12,2026-09-23,02:00,04:00,0,0.73
C12,2026-09-23,04:00,06:00,1,0.91
C12,2026-09-23,06:00,08:00,3,0.75
C12,2026-09-23,08:00,10:00,2,0.93
C12,2026-09-23,10:00,12:00,3,0.9
C12,2026-09-23,12:00,14:00,3,0.75
C12,2026-09-23,14:00,16:00,1,0.92
C12,2026-09-23,16:00,18:00,0,0.92
C12,2026-09-23,18:00,20:00,6,0.95
C12,2026-09-23,20:00,22:00,7,0.72
C12,2026-09-23,22:00,00:00,3,0.79
C13,2026-09-23,00:00,02:00,2,0.74
C13,2026-09-23,02:00,04:00,4,0.96
C13,2026-09-23,04:00,06:00,0,0.84
C13,2026-09-23,06:00,08:00,4,0.79
C13,2026-09-23,08:00,10:00,2,0.79
C13,2026-09-23,10:00,12:00,0,0.78
C13,2026-09-23,12:00,14:00,1,0.75
C13,2026-09-23,14:00,16:00,0,0.95
C13,2026-09-23,16:00,18:00,4,0.73
C13,2026-09-23,18:00,20:00,1,0.84
C13,2026-09-23,20:00,22:00,7,0.91
C13,2026-09-23,22:00,00:00,2,0.72
C14,2026-09-23,00:00,02:00,2,0.96
C14,2026-09-23,02:00,04:00,2,0.85
C14,2026-09-23,04:00,06:00,2,0.92
C14,2026-09-23,06:00,08:00,3,0.86
C14,2026-09-23,08:00,10:00,3,0.78
C14,2026-09-23,10:00,12:00,1,0.8
C14,2026-09-23,12:00,14:00,1,0.9
C14,2026-09-23,14:00,16:00,3,0.91
C14,2026-09-23,16:00,18:00,4,0.8
C14,2026-09-23,18:00,20:00,4,0.97
C14,2026-09-23,20:00,22:00,2,0.76
C14,2026-09-23,22:00,00:00,2,0.85
C15,2026-09-23,00:00,02:00,2,0.73
C15,2026-09-23,02:00,04:00,4,0.95
C15,2026-09-23,04:00,06:00,2,0.88
C15,2026-09-23,06:00,08:00,4,0.94
