movement_id,day,corridor_id,subsection_id,from_station,to_station,train_no,train_type,entry_time,exit_time,minimum_maintenance_buffer_minutes,line_id,movement_status,direction,movement_source
TM-01203,Friday,C04,C04-S04,ST04,ST05,13930,Express,07:18,07:22,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01204,Friday,C04,C04-S04,ST04,ST05,13931,Passenger,08:24,08:34,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01205,Friday,C04,C04-S04,ST04,ST05,13932,Express,09:07,09:10,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01206,Friday,C04,C04-S04,ST04,ST05,13933,Express,10:37,10:41,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01207,Friday,C04,C04-S04,ST04,ST05,13934,Express,12:07,12:10,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01208,Friday,C04,C04-S04,ST04,ST05,13935,Express,13:07,13:12,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01209,Friday,C04,C04-S04,ST04,ST05,13936,Freight,15:12,15:17,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01210,Friday,C04,C04-S04,ST04,ST05,13937,Express,16:55,16:59,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01211,Friday,C04,C04-S04,ST04,ST05,13938,Express,17:18,17:22,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01212,Friday,C04,C04-S04,ST04,ST05,13939,MEMU,18:55,19:00,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01213,Friday,C04,C04-S04,ST04,ST05,13940,Special,19:07,19:15,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01214,Friday,C04,C04-S04,ST04,ST05,13942,Express,20:49,20:52,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01215,Friday,C04,C04-S04,ST04,ST05,13943,Passenger,21:31,21:37,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01216,Friday,C04,C04-S04,ST04,ST05,13946,Express,22:03,22:08,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01217,Saturday,C01,C01-S01,ST01,ST02,13949,Special,06:12,06:18,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01218,Saturday,C01,C01-S01,ST01,ST02,13950,Express,07:07,07:11,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01219,Saturday,C01,C01-S01,ST01,ST02,13951,Express,08:37,08:42,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01220,Saturday,C01,C01-S01,ST01,ST02,13952,Passenger,09:49,09:54,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01221,Saturday,C01,C01-S01,ST01,ST02,13953,Freight,10:24,10:32,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01222,Saturday,C01,C01-S01,ST01,ST02,13956,Passenger,12:12,12:18,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01223,Saturday,C01,C01-S01,ST01,ST02,13957,Express,14:37,14:47,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01224,Saturday,C01,C01-S01,ST01,ST02,13960,Passenger,15:37,15:41,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01225,Saturday,C01,C01-S01,ST01,ST02,13963,MEMU,16:37,16:43,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01226,Saturday,C01,C01-S01,ST01,ST02,13966,MEMU,18:43,18:51,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01227,Saturday,C01,C01-S01,ST01,ST02,13968,Passenger,19:24,19:27,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01228,Saturday,C01,C01-S01,ST01,ST02,13971,Freight,21:24,21:32,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01229,Saturday,C01,C01-S01,ST01,ST02,13972,Express,22:12,22:20,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01230,Saturday,C01,C01-S02,ST01,ST02,13974,Express,06:12,06:22,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01231,Saturday,C01,C01-S02,ST01,ST02,13975,Express,07:55,08:03,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01232,Saturday,C01,C01-S02,ST01,ST02,13976,MEMU,08:07,08:17,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01233,Saturday,C01,C01-S02,ST01,ST02,13977,Special,09:49,09:54,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01234,Saturday,C01,C01-S02,ST01,ST02,13978,Passenger,10:31,10:36,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01235,Saturday,C01,C01-S02,ST01,ST02,13979,MEMU,12:37,12:42,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01236,Saturday,C01,C01-S02,ST01,ST02,13980,Express,14:43,14:47,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01237,Saturday,C01,C01-S02,ST01,ST02,13982,Express,15:49,15:52,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01238,Saturday,C01,C01-S02,ST01,ST02,13983,Freight,16:31,16:39,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01239,Saturday,C01,C01-S02,ST01,ST02,13984,Freight,18:31,18:41,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01240,Saturday,C01,C01-S02,ST01,ST02,13985,Passenger,19:18,19:24,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01241,Saturday,C01,C01-S02,ST01,ST02,13987,Express,21:31,21:35,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01242,Saturday,C01,C01-S02,ST01,ST02,13990,Passenger,22:03,22:09,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01243,Saturday,C01,C01-S03,ST01,ST02,13991,Express,06:55,07:00,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01244,Saturday,C01,C01-S03,ST01,ST02,13993,Express,07:24,07:29,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01245,Saturday,C01,C01-S03,ST01,ST02,13996,Passenger,08:24,08:34,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01246,Saturday,C01,C01-S03,ST01,ST02,13997,Passenger,09:24,09:30,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01247,Saturday,C01,C01-S03,ST01,ST02,13998,Express,10:31,10:39,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01248,Saturday,C01,C01-S03,ST01,ST02,14001,Express,12:07,12:15,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01249,Saturday,C01,C01-S03,ST01,ST02,14004,Express,14:31,14:35,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01250,Saturday,C01,C01-S03,ST01,ST02,14007,Passenger,15:55,16:05,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01251,Saturday,C01,C01-S03,ST01,ST02,14008,Passenger,16:31,16:41,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01252,Saturday,C01,C01-S03,ST01,ST02,14011,Passenger,18:43,18:53,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01253,Saturday,C01,C01-S03,ST01,ST02,14012,MEMU,19:55,20:05,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01254,Saturday,C01,C01-S03,ST01,ST02,14014,Express,21:31,21:41,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01255,Saturday,C01,C01-S03,ST01,ST02,14015,Special,22:43,22:47,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01256,Saturday,C01,C01-S04,ST01,ST02,14017,Express,06:43,06:48,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01257,Saturday,C01,C01-S04,ST01,ST02,14018,Special,07:03,07:09,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01258,Saturday,C01,C01-S04,ST01,ST02,14019,Passenger,08:07,08:13,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01259,Saturday,C01,C01-S04,ST01,ST02,14020,Express,09:12,09:20,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01260,Saturday,C01,C01-S04,ST01,ST02,14021,Express,10:37,10:47,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01261,Saturday,C01,C01-S04,ST01,ST02,14023,Freight,12:03,12:13,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01262,Saturday,C01,C01-S04,ST01,ST02,14024,Freight,14:07,14:11,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01263,Saturday,C01,C01-S04,ST01,ST02,14026,Express,15:55,16:00,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01264,Saturday,C01,C01-S04,ST01,ST02,14027,MEMU,16:43,16:48,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01265,Saturday,C01,C01-S04,ST01,ST02,14028,Express,18:18,18:26,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01266,Saturday,C01,C01-S04,ST01,ST02,14029,Passenger,19:43,19:49,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01267,Saturday,C01,C01-S04,ST01,ST02,14030,MEMU,21:49,21:57,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01268,Saturday,C01,C01-S04,ST01,ST02,14032,Express,22:18,22:28,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01269,Saturday,C02,C02-S01,ST02,ST03,14033,Freight,06:31,06:34,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01270,Saturday,C02,C02-S01,ST02,ST03,14034,Passenger,07:18,07:23,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01271,Saturday,C02,C02-S01,ST02,ST03,14036,Express,08:31,08:37,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01272,Saturday,C02,C02-S01,ST02,ST03,14037,Freight,09:24,09:27,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01273,Saturday,C02,C02-S01,ST02,ST03,14038,MEMU,10:31,10:41,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01274,Saturday,C02,C02-S01,ST02,ST03,14040,Freight,12:07,12:10,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01275,Saturday,C02,C02-S01,ST02,ST03,14041,Express,14:55,14:59,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01276,Saturday,C02,C02-S01,ST02,ST03,14042,Passenger,15:55,16:00,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01277,Saturday,C02,C02-S01,ST02,ST03,14043,Freight,16:07,16:17,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01278,Saturday,C02,C02-S01,ST02,ST03,14044,Express,18:07,18:12,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01279,Saturday,C02,C02-S01,ST02,ST03,14045,Express,19:07,19:15,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01280,Saturday,C02,C02-S01,ST02,ST03,14047,Express,21:24,21:32,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01281,Saturday,C02,C02-S01,ST02,ST03,14049,Passenger,22:43,22:51,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01282,Saturday,C02,C02-S02,ST02,ST03,14050,MEMU,06:31,06:41,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01283,Saturday,C02,C02-S02,ST02,ST03,14053,Express,07:18,07:22,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01284,Saturday,C02,C02-S02,ST02,ST03,14055,Express,08:31,08:36,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01285,Saturday,C02,C02-S02,ST02,ST03,14058,Passenger,09:07,09:10,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01286,Saturday,C02,C02-S02,ST02,ST03,14060,Passenger,10:24,10:34,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01287,Saturday,C02,C02-S02,ST02,ST03,14061,Express,12:24,12:27,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01288,Saturday,C02,C02-S02,ST02,ST03,14063,Passenger,14:07,14:15,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01289,Saturday,C02,C02-S02,ST02,ST03,14064,Express,15:12,15:17,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01290,Saturday,C02,C02-S02,ST02,ST03,14065,MEMU,16:31,16:41,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01291,Saturday,C02,C02-S02,ST02,ST03,14066,Passenger,18:03,18:13,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01292,Saturday,C02,C02-S02,ST02,ST03,14067,Passenger,19:49,19:57,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01293,Saturday,C02,C02-S02,ST02,ST03,14068,Passenger,21:37,21:43,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01294,Saturday,C02,C02-S02,ST02,ST03,14071,Passenger,22:55,22:58,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01295,Saturday,C02,C02-S03,ST02,ST03,14074,MEMU,06:43,06:53,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01296,Saturday,C02,C02-S03,ST02,ST03,14076,Passenger,07:31,07:35,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01297,Saturday,C02,C02-S03,ST02,ST03,14079,Passenger,08:07,08:13,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01298,Saturday,C02,C02-S03,ST02,ST03,14080,Express,09:03,09:09,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01299,Saturday,C02,C02-S03,ST02,ST03,14081,MEMU,10:55,11:05,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01300,Saturday,C02,C02-S03,ST02,ST03,14084,Passenger,12:43,12:51,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01301,Saturday,C02,C02-S03,ST02,ST03,14085,MEMU,14:43,14:49,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01302,Saturday,C02,C02-S03,ST02,ST03,14086,Passenger,15:43,15:53,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01303,Saturday,C02,C02-S03,ST02,ST03,14088,Express,16:43,16:51,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01304,Saturday,C02,C02-S03,ST02,ST03,14090,Passenger,18:49,18:52,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01305,Saturday,C02,C02-S03,ST02,ST03,14092,Express,19:43,19:51,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01306,Saturday,C02,C02-S03,ST02,ST03,14093,Express,21:24,21:32,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01307,Saturday,C02,C02-S03,ST02,ST03,14095,MEMU,22:07,22:15,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01308,Saturday,C02,C02-S04,ST02,ST03,14098,Express,06:03,06:11,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01309,Saturday,C02,C02-S04,ST02,ST03,14100,Express,07:12,07:17,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01310,Saturday,C02,C02-S04,ST02,ST03,14102,Express,08:18,08:24,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01311,Saturday,C02,C02-S04,ST02,ST03,14105,MEMU,09:07,09:13,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01312,Saturday,C02,C02-S04,ST02,ST03,14108,Freight,10:03,10:11,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01313,Saturday,C02,C02-S04,ST02,ST03,14109,Passenger,12:18,12:22,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01314,Saturday,C02,C02-S04,ST02,ST03,14112,Passenger,14:31,14:36,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01315,Saturday,C02,C02-S04,ST02,ST03,14114,Express,15:07,15:13,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01316,Saturday,C02,C02-S04,ST02,ST03,14115,Passenger,16:31,16:34,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01317,Saturday,C02,C02-S04,ST02,ST03,14116,Express,18:07,18:10,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01318,Saturday,C02,C02-S04,ST02,ST03,14119,Express,19:43,19:46,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01319,Saturday,C02,C02-S04,ST02,ST03,14121,Express,21:49,21:53,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01320,Saturday,C02,C02-S04,ST02,ST03,14124,Passenger,22:24,22:34,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01321,Saturday,C03,C03-S01,ST03,ST04,14125,Passenger,06:12,06:18,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01322,Saturday,C03,C03-S01,ST03,ST04,14128,Express,07:43,07:47,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01323,Saturday,C03,C03-S01,ST03,ST04,14129,Express,08:49,08:53,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01324,Saturday,C03,C03-S01,ST03,ST04,14131,Express,09:43,09:48,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01325,Saturday,C03,C03-S01,ST03,ST04,14133,MEMU,10:49,10:52,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01326,Saturday,C03,C03-S01,ST03,ST04,14134,Express,12:49,12:57,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01327,Saturday,C03,C03-S01,ST03,ST04,14135,Passenger,14:07,14:10,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01328,Saturday,C03,C03-S01,ST03,ST04,14136,Express,15:43,15:46,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01329,Saturday,C03,C03-S01,ST03,ST04,14137,Special,16:07,16:10,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01330,Saturday,C03,C03-S01,ST03,ST04,14138,Freight,18:31,18:39,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01331,Saturday,C03,C03-S01,ST03,ST04,14139,Freight,19:12,19:17,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01332,Saturday,C03,C03-S01,ST03,ST04,14141,Freight,21:18,21:22,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01333,Saturday,C03,C03-S01,ST03,ST04,14144,Freight,22:49,22:53,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01334,Saturday,C03,C03-S02,ST03,ST04,14146,Passenger,06:07,06:12,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01335,Saturday,C03,C03-S02,ST03,ST04,14147,Passenger,07:49,07:55,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01336,Saturday,C03,C03-S02,ST03,ST04,14148,Freight,08:18,08:22,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01337,Saturday,C03,C03-S02,ST03,ST04,14149,Express,09:18,09:23,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01338,Saturday,C03,C03-S02,ST03,ST04,14150,Passenger,10:49,10:52,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01339,Saturday,C03,C03-S02,ST03,ST04,14151,Passenger,12:31,12:36,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01340,Saturday,C03,C03-S02,ST03,ST04,14153,Express,14:37,14:45,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01341,Saturday,C03,C03-S02,ST03,ST04,14154,Passenger,15:43,15:51,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01342,Saturday,C03,C03-S02,ST03,ST04,14155,Passenger,16:49,16:52,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01343,Saturday,C03,C03-S02,ST03,ST04,14156,Special,18:37,18:47,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01344,Saturday,C03,C03-S02,ST03,ST04,14157,Freight,19:24,19:34,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01345,Saturday,C03,C03-S02,ST03,ST04,14158,Express,21:12,21:22,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01346,Saturday,C03,C03-S02,ST03,ST04,14159,MEMU,22:18,22:26,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01347,Saturday,C03,C03-S03,ST03,ST04,14162,Express,06:43,06:49,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01348,Saturday,C03,C03-S03,ST03,ST04,14164,Express,07:18,07:26,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01349,Saturday,C03,C03-S03,ST03,ST04,14166,Freight,08:43,08:51,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01350,Saturday,C03,C03-S03,ST03,ST04,14168,Passenger,09:24,09:28,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01351,Saturday,C03,C03-S03,ST03,ST04,14169,Passenger,10:24,10:28,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01352,Saturday,C03,C03-S03,ST03,ST04,14170,Express,12:31,12:39,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01353,Saturday,C03,C03-S03,ST03,ST04,14171,Freight,14:31,14:41,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01354,Saturday,C03,C03-S03,ST03,ST04,14172,Express,15:03,15:08,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01355,Saturday,C03,C03-S03,ST03,ST04,14173,Special,16:24,16:29,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01356,Saturday,C03,C03-S03,ST03,ST04,14175,MEMU,18:07,18:15,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01357,Saturday,C03,C03-S03,ST03,ST04,14177,Passenger,19:55,20:00,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01358,Saturday,C03,C03-S03,ST03,ST04,14178,MEMU,21:31,21:37,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01359,Saturday,C03,C03-S03,ST03,ST04,14179,MEMU,22:37,22:41,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01360,Saturday,C03,C03-S04,ST03,ST04,14181,Passenger,06:07,06:17,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01361,Saturday,C03,C03-S04,ST03,ST04,14182,Freight,07:24,07:27,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01362,Saturday,C03,C03-S04,ST03,ST04,14183,Express,08:12,08:17,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01363,Saturday,C03,C03-S04,ST03,ST04,14185,Express,09:37,09:42,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01364,Saturday,C03,C03-S04,ST03,ST04,14186,Express,10:07,10:10,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01365,Saturday,C03,C03-S04,ST03,ST04,14187,Express,12:43,12:47,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01366,Saturday,C03,C03-S04,ST03,ST04,14190,Passenger,14:43,14:48,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01367,Saturday,C03,C03-S04,ST03,ST04,14193,MEMU,15:18,15:21,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01368,Saturday,C03,C03-S04,ST03,ST04,14194,Freight,16:18,16:22,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-01369,Saturday,C03,C03-S04,ST03,ST04,14195,Express,18:12,18:17,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01370,Saturday,C03,C03-S04,ST03,ST04,14196,Special,19:49,19:57,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-01371,Saturday,C03,C03-S04,ST03,ST04,14197,Express,21:55,21:59,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
